Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,086338,2014,04,15,10.0,1,Y
IDCJAC0011,086338,2014,04,16,9.9,1,Y
IDCJAC0011,086338,2014,04,17,10.9,1,Y
IDCJAC0011,086338,2014,04,18,12.7,1,Y
IDCJAC0011,086338,2014,04,19,11.8,1,Y
IDCJAC0011,086338,2014,04,20,12.5,1,Y
IDCJAC0011,086338,2014,04,21,12.3,1,Y
IDCJAC0011,086338,2014,04,22,13.5,1,Y
IDCJAC0011,086338,2014,04,23,10.9,1,Y
IDCJAC0011,086338,2014,04,24,13.3,1,Y
IDCJAC0011,086338,2014,04,25,6.3,1,Y
IDCJAC0011,086338,2014,04,26,9.6,1,Y
IDCJAC0011,086338,2014,04,27,7.5,1,Y
IDCJAC0011,086338,2014,04,28,6.5,1,Y
IDCJAC0011,086338,2014,04,29,13.9,1,Y
IDCJAC0011,086338,2014,04,30,10.4,1,Y
IDCJAC0011,086338,2014,05,01,6.2,1,Y
IDCJAC0011,086338,2014,05,02,9.6,1,Y
IDCJAC0011,086338,2014,05,03,9.8,1,Y
IDCJAC0011,086338,2014,05,04,8.6,1,Y
IDCJAC0011,086338,2014,05,05,9.8,1,Y
IDCJAC0011,086338,2014,05,06,10.8,1,Y
IDCJAC0011,086338,2014,05,07,8.5,1,Y
IDCJAC0011,086338,2014,05,08,4.1,1,Y
IDCJAC0011,086338,2014,05,09,5.9,1,Y
IDCJAC0011,086338,2014,05,10,12.9,1,Y
IDCJAC0011,086338,2014,05,11,9.6,1,Y
IDCJAC0011,086338,2014,05,12,7.7,1,Y
IDCJAC0011,086338,2014,05,13,7.6,1,Y
IDCJAC0011,086338,2014,05,14,8.6,1,Y
IDCJAC0011,086338,2014,05,15,14.3,1,Y
IDCJAC0011,086338,2014,05,16,16.7,1,Y
IDCJAC0011,086338,2014,05,17,16.5,1,Y
IDCJAC0011,086338,2014,05,18,17.3,1,Y
IDCJAC0011,086338,2014,05,19,17.3,1,Y
IDCJAC0011,086338,2014,05,20,15.0,1,Y
IDCJAC0011,086338,2014,05,21,10.7,1,Y
IDCJAC0011,086338,2014,05,22,12.9,1,Y
IDCJAC0011,086338,2014,05,23,15.2,1,Y
IDCJAC0011,086338,2014,05,24,9.9,1,Y
IDCJAC0011,086338,2014,05,25,12.8,1,Y
IDCJAC0011,086338,2014,05,26,11.8,1,Y
IDCJAC0011,086338,2014,05,27,14.8,1,Y
IDCJAC0011,086338,2014,05,28,13.1,1,Y
IDCJAC0011,086338,2014,05,29,9.3,1,Y
IDCJAC0011,086338,2014,05,30,6.1,1,Y
IDCJAC0011,086338,2014,05,31,7.5,1,Y
IDCJAC0011,086338,2014,06,01,11.3,1,Y
IDCJAC0011,086338,2014,06,02,11.0,1,Y
IDCJAC0011,086338,2014,06,03,12.1,1,Y
IDCJAC0011,086338,2014,06,04,10.7,1,Y
IDCJAC0011,086338,2014,06,05,11.6,1,Y
IDCJAC0011,086338,2014,06,06,8.4,1,Y
IDCJAC0011,086338,2014,06,07,9.5,1,Y
IDCJAC0011,086338,2014,06,08,10.9,1,Y
IDCJAC0011,086338,2014,06,09,5.6,1,Y
IDCJAC0011,086338,2014,06,10,9.1,1,Y
IDCJAC0011,086338,2014,06,11,6.3,1,Y
IDCJAC0011,086338,2014,06,12,8.6,1,Y
IDCJAC0011,086338,2014,06,13,12.1,1,Y
IDCJAC0011,086338,2014,06,14,10.1,1,Y
IDCJAC0011,086338,2014,06,15,10.5,1,Y
IDCJAC0011,086338,2014,06,16,10.4,1,Y
IDCJAC0011,086338,2014,06,17,10.1,1,Y
IDCJAC0011,086338,2014,06,18,11.0,1,Y
IDCJAC0011,086338,2014,06,19,7.2,1,Y
IDCJAC0011,086338,2014,06,20,9.4,1,Y
IDCJAC0011,086338,2014,06,21,11.7,1,Y
IDCJAC0011,086338,2014,06,22,7.2,1,Y
IDCJAC0011,086338,2014,06,23,9.3,1,Y
IDCJAC0011,086338,2014,06,24,7.2,1,Y
IDCJAC0011,086338,2014,06,25,8.8,1,Y
IDCJAC0011,086338,2014,06,26,11.5,1,Y
IDCJAC0011,086338,2014,06,27,10.9,1,Y
IDCJAC0011,086338,2014,06,28,9.7,1,Y
IDCJAC0011,086338,2014,06,29,9.0,1,Y
IDCJAC0011,086338,2014,06,30,7.0,1,Y
IDCJAC0011,086338,2014,07,01,8.9,1,Y
IDCJAC0011,086338,2014,07,02,10.9,1,Y
IDCJAC0011,086338,2014,07,03,7.4,1,Y
IDCJAC0011,086338,2014,07,04,8.3,1,Y
IDCJAC0011,086338,2014,07,05,8.9,1,Y
IDCJAC0011,086338,2014,07,06,10.5,1,Y
IDCJAC0011,086338,2014,07,07,9.5,1,Y
IDCJAC0011,086338,2014,07,08,9.4,1,Y
IDCJAC0011,086338,2014,07,09,9.4,1,Y
IDCJAC0011,086338,2014,07,10,7.8,1,Y
IDCJAC0011,086338,2014,07,11,7.9,1,Y
IDCJAC0011,086338,2014,07,12,7.3,1,Y
IDCJAC0011,086338,2014,07,13,5.1,1,Y
IDCJAC0011,086338,2014,07,14,6.9,1,Y
IDCJAC0011,086338,2014,07,15,6.9,1,Y
IDCJAC0011,086338,2014,07,16,9.9,1,Y
IDCJAC0011,086338,2014,07,17,8.7,1,Y
IDCJAC0011,086338,2014,07,18,6.1,1,Y
IDCJAC0011,086338,2014,07,19,8.2,1,Y
IDCJAC0011,086338,2014,07,20,7.7,1,Y
IDCJAC0011,086338,2014,07,21,4.8,1,Y
IDCJAC0011,086338,2014,07,22,5.2,1,Y
IDCJAC0011,086338,2014,07,23,4.1,1,Y
IDCJAC0011,086338,2014,07,24,4.2,1,Y
IDCJAC0011,086338,2014,07,25,8.6,1,Y
IDCJAC0011,086338,2014,07,26,12.2,1,Y
IDCJAC0011,086338,2014,07,27,7.2,1,Y
IDCJAC0011,086338,2014,07,28,10.0,1,Y
IDCJAC0011,086338,2014,07,29,11.6,1,Y
IDCJAC0011,086338,2014,07,30,12.1,1,Y
IDCJAC0011,086338,2014,07,31,13.7,1,Y
IDCJAC0011,086338,2014,08,01,6.2,1,Y
IDCJAC0011,086338,2014,08,02,4.8,1,Y
IDCJAC0011,086338,2014,08,03,1.2,1,Y
IDCJAC0011,086338,2014,08,04,1.7,1,Y
IDCJAC0011,086338,2014,08,05,4.6,1,Y
IDCJAC0011,086338,2014,08,06,10.6,1,Y
IDCJAC0011,086338,2014,08,07,10.7,1,Y
IDCJAC0011,086338,2014,08,08,10.6,1,Y
IDCJAC0011,086338,2014,08,09,7.1,1,Y
IDCJAC0011,086338,2014,08,10,9.7,1,Y
IDCJAC0011,086338,2014,08,11,5.9,1,Y
IDCJAC0011,086338,2014,08,12,6.2,1,Y
IDCJAC0011,086338,2014,08,13,7.8,1,Y
IDCJAC0011,086338,2014,08,14,9.5,1,Y
IDCJAC0011,086338,2014,08,15,3.6,1,Y
IDCJAC0011,086338,2014,08,16,5.4,1,Y
IDCJAC0011,086338,2014,08,17,6.7,1,Y
IDCJAC0011,086338,2014,08,18,10.2,1,Y
IDCJAC0011,086338,2014,08,19,10.7,1,Y
IDCJAC0011,086338,2014,08,20,9.7,1,Y
IDCJAC0011,086338,2014,08,21,7.5,1,Y
IDCJAC0011,086338,2014,08,22,7.0,1,Y
IDCJAC0011,086338,2014,08,23,7.4,1,Y
IDCJAC0011,086338,2014,08,24,11.0,1,Y
IDCJAC0011,086338,2014,08,25,10.8,1,Y
IDCJAC0011,086338,2014,08,26,7.0,1,Y
IDCJAC0011,086338,2014,08,27,6.7,1,Y
IDCJAC0011,086338,2014,08,28,7.4,1,Y
IDCJAC0011,086338,2014,08,29,7.6,1,Y
IDCJAC0011,086338,2014,08,30,10.4,1,Y
IDCJAC0011,086338,2014,08,31,9.5,1,Y
IDCJAC0011,086338,2014,09,01,15.0,1,Y
IDCJAC0011,086338,2014,09,02,8.6,1,Y
IDCJAC0011,086338,2014,09,03,7.9,1,Y
IDCJAC0011,086338,2014,09,04,4.8,1,Y
IDCJAC0011,086338,2014,09,05,4.8,1,Y
IDCJAC0011,086338,2014,09,06,6.0,1,Y
IDCJAC0011,086338,2014,09,07,6.7,1,Y
IDCJAC0011,086338,2014,09,08,9.7,1,Y
IDCJAC0011,086338,2014,09,09,16.0,1,Y
IDCJAC0011,086338,2014,09,10,11.6,1,Y
IDCJAC0011,086338,2014,09,11,11.2,1,Y
IDCJAC0011,086338,2014,09,12,5.8,1,Y
IDCJAC0011,086338,2014,09,13,5.7,1,Y
IDCJAC0011,086338,2014,09,14,6.8,1,Y
IDCJAC0011,086338,2014,09,15,9.2,1,Y
IDCJAC0011,086338,2014,09,16,11.0,1,Y
IDCJAC0011,086338,2014,09,17,9.6,1,Y
IDCJAC0011,086338,2014,09,18,8.0,1,Y
IDCJAC0011,086338,2014,09,19,8.7,1,Y
IDCJAC0011,086338,2014,09,20,9.8,1,Y
IDCJAC0011,086338,2014,09,21,10.4,1,Y
IDCJAC0011,086338,2014,09,22,5.4,1,Y
IDCJAC0011,086338,2014,09,23,9.4,1,Y
IDCJAC0011,086338,2014,09,24,15.0,1,Y
IDCJAC0011,086338,2014,09,25,13.6,1,Y
IDCJAC0011,086338,2014,09,26,10.4,1,Y
IDCJAC0011,086338,2014,09,27,8.8,1,Y
IDCJAC0011,086338,2014,09,28,15.5,1,Y
IDCJAC0011,086338,2014,09,29,14.6,1,Y
IDCJAC0011,086338,2014,09,30,13.5,1,Y
IDCJAC0011,086338,2014,10,01,7.4,1,Y
IDCJAC0011,086338,2014,10,02,9.6,1,Y
IDCJAC0011,086338,2014,10,03,10.7,1,Y
IDCJAC0011,086338,2014,10,04,8.7,1,Y
IDCJAC0011,086338,2014,10,05,13.7,1,Y
IDCJAC0011,086338,2014,10,06,9.1,1,Y
IDCJAC0011,086338,2014,10,07,12.1,1,Y
IDCJAC0011,086338,2014,10,08,9.0,1,Y
IDCJAC0011,086338,2014,10,09,9.4,1,Y
IDCJAC0011,086338,2014,10,10,13.8,1,Y
IDCJAC0011,086338,2014,10,11,13.7,1,Y
IDCJAC0011,086338,2014,10,12,9.4,1,Y
IDCJAC0011,086338,2014,10,13,9.7,1,Y
IDCJAC0011,086338,2014,10,14,8.6,1,Y
IDCJAC0011,086338,2014,10,15,5.9,1,Y
IDCJAC0011,086338,2014,10,16,11.0,1,Y
IDCJAC0011,086338,2014,10,17,10.2,1,Y
IDCJAC0011,086338,2014,10,18,8.0,1,Y
IDCJAC0011,086338,2014,10,19,13.5,1,Y
IDCJAC0011,086338,2014,10,20,10.2,1,Y
IDCJAC0011,086338,2014,10,21,8.0,1,Y
IDCJAC0011,086338,2014,10,22,13.1,1,Y
IDCJAC0011,086338,2014,10,23,14.8,1,Y
IDCJAC0011,086338,2014,10,24,14.6,1,Y
IDCJAC0011,086338,2014,10,25,14.1,1,Y
IDCJAC0011,086338,2014,10,26,13.8,1,Y
IDCJAC0011,086338,2014,10,27,13.5,1,Y
IDCJAC0011,086338,2014,10,28,11.6,1,Y
IDCJAC0011,086338,2014,10,29,10.7,1,Y
IDCJAC0011,086338,2014,10,30,13.4,1,Y
IDCJAC0011,086338,2014,10,31,10.4,1,Y
IDCJAC0011,086338,2014,11,01,13.4,1,Y
IDCJAC0011,086338,2014,11,02,9.1,1,Y
IDCJAC0011,086338,2014,11,03,11.0,1,Y
IDCJAC0011,086338,2014,11,04,12.5,1,Y
IDCJAC0011,086338,2014,11,05,12.5,1,Y
IDCJAC0011,086338,2014,11,06,11.0,1,Y
IDCJAC0011,086338,2014,11,07,11.1,1,Y
IDCJAC0011,086338,2014,11,08,18.0,1,Y
IDCJAC0011,086338,2014,11,09,12.6,1,Y
IDCJAC0011,086338,2014,11,10,11.0,1,Y
IDCJAC0011,086338,2014,11,11,12.2,1,Y
IDCJAC0011,086338,2014,11,12,7.9,1,Y
IDCJAC0011,086338,2014,11,13,12.7,1,Y
IDCJAC0011,086338,2014,11,14,17.7,1,Y
IDCJAC0011,086338,2014,11,15,12.1,1,Y
IDCJAC0011,086338,2014,11,16,10.6,1,Y
IDCJAC0011,086338,2014,11,17,12.2,1,Y
IDCJAC0011,086338,2014,11,18,10.9,1,Y
IDCJAC0011,086338,2014,11,19,11.4,1,Y
IDCJAC0011,086338,2014,11,20,15.4,1,Y
IDCJAC0011,086338,2014,11,21,16.2,1,Y
IDCJAC0011,086338,2014,11,22,12.9,1,Y
IDCJAC0011,086338,2014,11,23,16.5,1,Y
IDCJAC0011,086338,2014,11,24,14.5,1,Y
IDCJAC0011,086338,2014,11,25,11.5,1,Y
IDCJAC0011,086338,2014,11,26,12.0,1,Y
IDCJAC0011,086338,2014,11,27,13.1,1,Y
IDCJAC0011,086338,2014,11,28,11.4,1,Y
IDCJAC0011,086338,2014,11,29,11.9,1,Y
IDCJAC0011,086338,2014,11,30,15.6,1,Y
IDCJAC0011,086338,2014,12,01,20.8,1,N
IDCJAC0011,086338,2014,12,02,16.1,1,N
IDCJAC0011,086338,2014,12,03,16.2,1,N
IDCJAC0011,086338,2014,12,04,17.5,1,N
IDCJAC0011,086338,2014,12,05,17.4,1,N
IDCJAC0011,086338,2014,12,06,15.4,1,N
IDCJAC0011,086338,2014,12,07,13.8,1,N
IDCJAC0011,086338,2014,12,08,14.1,1,N
IDCJAC0011,086338,2014,12,09,15.3,1,N
IDCJAC0011,086338,2014,12,10,12.7,1,N
IDCJAC0011,086338,2014,12,11,15.9,1,N
IDCJAC0011,086338,2014,12,12,14.0,1,N
IDCJAC0011,086338,2014,12,13,14.4,1,N
IDCJAC0011,086338,2014,12,14,18.9,1,N
IDCJAC0011,086338,2014,12,15,15.3,1,N
IDCJAC0011,086338,2014,12,16,16.0,1,N
IDCJAC0011,086338,2014,12,17,12.2,1,N
IDCJAC0011,086338,2014,12,18,11.6,1,N
IDCJAC0011,086338,2014,12,19,11.4,1,N
IDCJAC0011,086338,2014,12,20,12.5,1,N
IDCJAC0011,086338,2014,12,21,13.1,1,N
IDCJAC0011,086338,2014,12,22,17.2,1,N
IDCJAC0011,086338,2014,12,23,19.7,1,N
IDCJAC0011,086338,2014,12,24,14.4,1,N
IDCJAC0011,086338,2014,12,25,13.4,1,N
IDCJAC0011,086338,2014,12,26,10.8,1,N
IDCJAC0011,086338,2014,12,27,12.5,1,N
IDCJAC0011,086338,2014,12,28,12.2,1,N
IDCJAC0011,086338,2014,12,29,16.7,1,N
IDCJAC0011,086338,2014,12,30,13.5,1,N
IDCJAC0011,086338,2014,12,31,12.6,1,N
IDCJAC0011,086338,2015,01,01,13.3,1,Y
IDCJAC0011,086338,2015,01,02,15.4,1,Y
IDCJAC0011,086338,2015,01,03,20.0,1,Y
IDCJAC0011,086338,2015,01,04,16.3,1,Y
IDCJAC0011,086338,2015,01,05,15.0,1,Y
IDCJAC0011,086338,2015,01,06,17.7,1,Y
IDCJAC0011,086338,2015,01,07,18.9,1,Y
IDCJAC0011,086338,2015,01,08,23.1,1,Y
IDCJAC0011,086338,2015,01,09,16.5,1,Y
IDCJAC0011,086338,2015,01,10,13.6,1,Y
IDCJAC0011,086338,2015,01,11,15.6,1,Y
IDCJAC0011,086338,2015,01,12,16.1,1,Y
IDCJAC0011,086338,2015,01,13,20.2,1,Y
IDCJAC0011,086338,2015,01,14,18.3,1,Y
IDCJAC0011,086338,2015,01,15,15.8,1,Y
IDCJAC0011,086338,2015,01,16,13.1,1,Y
IDCJAC0011,086338,2015,01,17,15.9,1,Y
IDCJAC0011,086338,2015,01,18,15.3,1,Y
IDCJAC0011,086338,2015,01,19,13.5,1,Y
IDCJAC0011,086338,2015,01,20,13.0,1,Y
IDCJAC0011,086338,2015,01,21,19.7,1,Y
IDCJAC0011,086338,2015,01,22,18.7,1,Y
IDCJAC0011,086338,2015,01,23,20.2,1,Y
IDCJAC0011,086338,2015,01,24,15.8,1,Y
IDCJAC0011,086338,2015,01,25,14.7,1,Y
IDCJAC0011,086338,2015,01,26,11.6,1,Y
IDCJAC0011,086338,2015,01,27,11.7,1,Y
IDCJAC0011,086338,2015,01,28,13.3,1,Y
IDCJAC0011,086338,2015,01,29,12.8,1,Y
IDCJAC0011,086338,2015,01,30,13.1,1,Y
IDCJAC0011,086338,2015,01,31,14.3,1,Y
IDCJAC0011,086338,2015,02,01,13.2,1,Y
IDCJAC0011,086338,2015,02,02,13.5,1,Y
IDCJAC0011,086338,2015,02,03,16.1,1,Y
IDCJAC0011,086338,2015,02,04,14.8,1,Y
IDCJAC0011,086338,2015,02,05,13.3,1,Y
IDCJAC0011,086338,2015,02,06,14.5,1,Y
IDCJAC0011,086338,2015,02,07,18.8,1,Y
IDCJAC0011,086338,2015,02,08,18.9,1,Y
IDCJAC0011,086338,2015,02,09,13.6,1,Y
IDCJAC0011,086338,2015,02,10,16.4,1,Y
IDCJAC0011,086338,2015,02,11,18.1,1,Y
IDCJAC0011,086338,2015,02,12,17.8,1,Y
IDCJAC0011,086338,2015,02,13,16.1,1,Y
IDCJAC0011,086338,2015,02,14,19.0,1,Y
IDCJAC0011,086338,2015,02,15,18.2,1,Y
IDCJAC0011,086338,2015,02,16,17.4,1,Y
IDCJAC0011,086338,2015,02,17,17.6,1,Y
IDCJAC0011,086338,2015,02,18,17.7,1,Y
IDCJAC0011,086338,2015,02,19,18.2,1,Y
IDCJAC0011,086338,2015,02,20,17.4,1,Y
IDCJAC0011,086338,2015,02,21,18.1,1,Y
IDCJAC0011,086338,2015,02,22,20.3,1,Y
IDCJAC0011,086338,2015,02,23,21.1,1,Y
IDCJAC0011,086338,2015,02,24,15.9,1,Y
IDCJAC0011,086338,2015,02,25,14.0,1,Y
IDCJAC0011,086338,2015,02,26,16.0,1,Y
IDCJAC0011,086338,2015,02,27,14.8,1,Y
IDCJAC0011,086338,2015,02,28,17.9,1,Y
IDCJAC0011,086338,2015,03,01,15.2,1,Y
IDCJAC0011,086338,2015,03,02,11.6,1,Y
IDCJAC0011,086338,2015,03,03,15.5,1,Y
IDCJAC0011,086338,2015,03,04,15.4,1,Y
IDCJAC0011,086338,2015,03,05,12.6,1,Y
IDCJAC0011,086338,2015,03,06,14.1,1,Y
IDCJAC0011,086338,2015,03,07,15.4,1,Y
IDCJAC0011,086338,2015,03,08,16.2,1,Y
IDCJAC0011,086338,2015,03,09,14.4,1,Y
IDCJAC0011,086338,2015,03,10,16.2,1,Y
IDCJAC0011,086338,2015,03,11,11.2,1,Y
IDCJAC0011,086338,2015,03,12,13.0,1,Y
IDCJAC0011,086338,2015,03,13,14.4,1,Y
IDCJAC0011,086338,2015,03,14,9.4,1,Y
IDCJAC0011,086338,2015,03,15,13.1,1,Y
IDCJAC0011,086338,2015,03,16,10.5,1,Y
IDCJAC0011,086338,2015,03,17,13.0,1,Y
IDCJAC0011,086338,2015,03,18,17.8,1,Y
IDCJAC0011,086338,2015,03,19,16.5,1,Y
IDCJAC0011,086338,2015,03,20,14.2,1,Y
IDCJAC0011,086338,2015,03,21,11.9,1,Y
IDCJAC0011,086338,2015,03,22,11.3,1,Y
IDCJAC0011,086338,2015,03,23,13.6,1,Y
IDCJAC0011,086338,2015,03,24,12.6,1,Y
IDCJAC0011,086338,2015,03,25,13.0,1,Y
IDCJAC0011,086338,2015,03,26,9.8,1,Y
IDCJAC0011,086338,2015,03,27,11.6,1,Y
IDCJAC0011,086338,2015,03,28,12.7,1,Y
IDCJAC0011,086338,2015,03,29,8.5,1,Y
IDCJAC0011,086338,2015,03,30,10.6,1,Y
IDCJAC0011,086338,2015,03,31,11.2,1,Y
IDCJAC0011,086338,2015,04,01,13.3,1,Y
IDCJAC0011,086338,2015,04,02,12.8,1,Y
IDCJAC0011,086338,2015,04,03,8.0,1,Y
IDCJAC0011,086338,2015,04,04,8.5,1,Y
IDCJAC0011,086338,2015,04,05,10.2,1,Y
IDCJAC0011,086338,2015,04,06,11.2,1,Y
IDCJAC0011,086338,2015,04,07,12.4,1,Y
IDCJAC0011,086338,2015,04,08,13.3,1,Y
IDCJAC0011,086338,2015,04,09,8.7,1,Y
IDCJAC0011,086338,2015,04,10,8.6,1,Y
IDCJAC0011,086338,2015,04,11,11.6,1,Y
IDCJAC0011,086338,2015,04,12,12.1,1,Y
IDCJAC0011,086338,2015,04,13,7.3,1,Y
IDCJAC0011,086338,2015,04,14,10.5,1,Y
IDCJAC0011,086338,2015,04,15,13.9,1,Y
IDCJAC0011,086338,2015,04,16,15.6,1,Y
IDCJAC0011,086338,2015,04,17,10.1,1,Y
IDCJAC0011,086338,2015,04,18,13.5,1,Y
IDCJAC0011,086338,2015,04,19,9.7,1,Y
IDCJAC0011,086338,2015,04,20,7.0,1,Y
IDCJAC0011,086338,2015,04,21,6.5,1,Y
IDCJAC0011,086338,2015,04,22,9.1,1,Y
IDCJAC0011,086338,2015,04,23,12.2,1,Y
IDCJAC0011,086338,2015,04,24,14.4,1,Y
IDCJAC0011,086338,2015,04,25,11.6,1,Y
IDCJAC0011,086338,2015,04,26,10.4,1,Y
IDCJAC0011,086338,2015,04,27,10.5,1,Y
IDCJAC0011,086338,2015,04,28,10.1,1,Y
IDCJAC0011,086338,2015,04,29,7.4,1,Y
IDCJAC0011,086338,2015,04,30,6.4,1,Y
IDCJAC0011,086338,2015,05,01,7.9,1,Y
IDCJAC0011,086338,2015,05,02,11.6,1,Y
IDCJAC0011,086338,2015,05,03,9.7,1,Y
IDCJAC0011,086338,2015,05,04,7.5,1,Y
IDCJAC0011,086338,2015,05,05,9.2,1,Y
IDCJAC0011,086338,2015,05,06,9.5,1,Y
IDCJAC0011,086338,2015,05,07,10.3,1,Y
IDCJAC0011,086338,2015,05,08,10.5,1,Y
IDCJAC0011,086338,2015,05,09,12.8,1,Y
IDCJAC0011,086338,2015,05,10,12.8,1,Y
IDCJAC0011,086338,2015,05,11,12.4,1,Y
IDCJAC0011,086338,2015,05,12,12.8,1,Y
IDCJAC0011,086338,2015,05,13,6.3,1,Y
IDCJAC0011,086338,2015,05,14,7.3,1,Y
IDCJAC0011,086338,2015,05,15,11.5,1,Y
IDCJAC0011,086338,2015,05,16,11.3,1,Y
IDCJAC0011,086338,2015,05,17,7.4,1,Y
IDCJAC0011,086338,2015,05,18,7.2,1,Y
IDCJAC0011,086338,2015,05,19,9.9,1,Y
IDCJAC0011,086338,2015,05,20,13.6,1,Y
IDCJAC0011,086338,2015,05,21,10.3,1,Y
IDCJAC0011,086338,2015,05,22,9.1,1,Y
IDCJAC0011,086338,2015,05,23,10.4,1,Y
IDCJAC0011,086338,2015,05,24,6.0,1,Y
IDCJAC0011,086338,2015,05,25,7.4,1,Y
IDCJAC0011,086338,2015,05,26,5.4,1,Y
IDCJAC0011,086338,2015,05,27,7.9,1,Y
IDCJAC0011,086338,2015,05,28,13.1,1,Y
IDCJAC0011,086338,2015,05,29,9.5,1,Y
IDCJAC0011,086338,2015,05,30,11.0,1,Y
IDCJAC0011,086338,2015,05,31,12.3,1,Y
IDCJAC0011,086338,2015,06,01,5.2,1,Y
IDCJAC0011,086338,2015,06,02,7.1,1,Y
IDCJAC0011,086338,2015,06,03,8.1,1,Y
IDCJAC0011,086338,2015,06,04,4.4,1,Y
IDCJAC0011,086338,2015,06,05,7.0,1,Y
IDCJAC0011,086338,2015,06,06,9.2,1,Y
IDCJAC0011,086338,2015,06,07,11.2,1,Y
IDCJAC0011,086338,2015,06,08,11.1,1,Y
IDCJAC0011,086338,2015,06,09,10.3,1,Y
IDCJAC0011,086338,2015,06,10,7.5,1,Y
IDCJAC0011,086338,2015,06,11,5.7,1,Y
IDCJAC0011,086338,2015,06,12,5.2,1,Y
IDCJAC0011,086338,2015,06,13,6.0,1,Y
IDCJAC0011,086338,2015,06,14,5.8,1,Y
IDCJAC0011,086338,2015,06,15,7.1,1,Y
IDCJAC0011,086338,2015,06,16,9.5,1,Y
IDCJAC0011,086338,2015,06,17,11.7,1,Y
IDCJAC0011,086338,2015,06,18,10.7,1,Y
IDCJAC0011,086338,2015,06,19,7.0,1,Y
IDCJAC0011,086338,2015,06,20,4.1,1,Y
IDCJAC0011,086338,2015,06,21,2.2,1,Y
IDCJAC0011,086338,2015,06,22,3.6,1,Y
IDCJAC0011,086338,2015,06,23,9.6,1,Y
IDCJAC0011,086338,2015,06,24,12.2,1,Y
IDCJAC0011,086338,2015,06,25,9.6,1,Y
IDCJAC0011,086338,2015,06,26,10.5,1,Y
IDCJAC0011,086338,2015,06,27,8.0,1,Y
IDCJAC0011,086338,2015,06,28,9.6,1,Y
IDCJAC0011,086338,2015,06,29,6.9,1,Y
IDCJAC0011,086338,2015,06,30,5.0,1,Y
IDCJAC0011,086338,2015,07,01,7.4,1,Y
IDCJAC0011,086338,2015,07,02,10.3,1,Y
IDCJAC0011,086338,2015,07,03,5.9,1,Y
IDCJAC0011,086338,2015,07,04,7.3,1,Y
IDCJAC0011,086338,2015,07,05,8.2,1,Y
IDCJAC0011,086338,2015,07,06,7.5,1,Y
IDCJAC0011,086338,2015,07,07,7.4,1,Y
IDCJAC0011,086338,2015,07,08,4.9,1,Y
IDCJAC0011,086338,2015,07,09,6.5,1,Y
